subject,region,n_electrodes,condition,layer,model,observed_r2,p_value,n_permutations_used
1,S_front_middle,5,NGNS,last,T5,-0.06277668476104736,0.7422577422577422,1000
1,S_front_sup,4,overall,early,BERT,0.006233334541320801,0.013986013986013986,1000
1,S_front_sup,4,overall,early,GPT,-0.01639270782470703,0.44955044955044954,1000
1,S_front_sup,4,overall,early,T5,-0.036373138427734375,0.3196803196803197,1000
1,S_front_sup,4,overall,middle,BERT,-0.002517104148864746,0.2907092907092907,1000
1,S_front_sup,4,overall,middle,GPT,-0.02198183536529541,0.4145854145854146,1000
1,S_front_sup,4,overall,middle,T5,-0.03853762149810791,0.3066933066933067,1000
1,S_front_sup,4,overall,late,BERT,-0.008286476135253906,0.4225774225774226,1000
1,S_front_sup,4,overall,late,GPT,-0.022032618522644043,0.42957042957042957,1000
1,S_front_sup,4,overall,late,T5,-0.12255918979644775,0.7502497502497503,1000
1,S_front_sup,4,overall,last,BERT,-0.003376603126525879,0.2897102897102897,1000
1,S_front_sup,4,overall,last,GPT,-0.020473957061767578,0.44255744255744256,1000
1,S_front_sup,4,overall,last,T5,0.0058536529541015625,0.029970029970029972,1000
1,S_front_sup,4,a,early,BERT,-0.008222818374633789,0.6663336663336663,1000
1,S_front_sup,4,a,early,GPT,-0.10854291915893555,0.8531468531468531,1000
1,S_front_sup,4,a,early,T5,-0.21219539642333984,0.6813186813186813,1000
1,S_front_sup,4,a,middle,BERT,-0.018862009048461914,0.6093906093906094,1000
1,S_front_sup,4,a,middle,GPT,-0.11747503280639648,0.8151848151848152,1000
1,S_front_sup,4,a,middle,T5,-0.24261558055877686,0.7092907092907093,1000
1,S_front_sup,4,a,late,BERT,-0.029879331588745117,0.6773226773226774,1000
1,S_front_sup,4,a,late,GPT,-0.14929533004760742,0.8921078921078921,1000
1,S_front_sup,4,a,late,T5,-0.2680259943008423,0.7382617382617382,1000
1,S_front_sup,4,a,last,BERT,-0.021355867385864258,0.7862137862137862,1000
1,S_front_sup,4,a,last,GPT,-0.10690391063690186,0.8361638361638362,1000
1,S_front_sup,4,a,last,T5,-0.01862156391143799,0.9310689310689311,1000
1,S_front_sup,4,v,early,BERT,-0.029642105102539062,0.987012987012987,1000
1,S_front_sup,4,v,early,GPT,-0.21191942691802979,0.999000999000999,1000
1,S_front_sup,4,v,early,T5,-0.4193328619003296,0.996003996003996,1000
1,S_front_sup,4,v,middle,BERT,-0.06186103820800781,0.995004995004995,1000
1,S_front_sup,4,v,middle,GPT,-0.3235180377960205,0.9820179820179821,1000
1,S_front_sup,4,v,middle,T5,-0.4462888240814209,0.993006993006993,1000
1,S_front_sup,4,v,late,BERT,-0.10079085826873779,0.998001998001998,1000
1,S_front_sup,4,v,late,GPT,-0.22486841678619385,0.987012987012987,1000
1,S_front_sup,4,v,late,T5,-2.178741693496704,0.9280719280719281,1000
1,S_front_sup,4,v,last,BERT,-0.042482614517211914,0.989010989010989,1000
1,S_front_sup,4,v,last,GPT,-0.2271556854248047,0.999000999000999,1000
1,S_front_sup,4,v,last,T5,-0.00874793529510498,0.5984015984015985,1000
1,S_front_sup,4,GS,early,BERT,0.013720452785491943,0.2707292707292707,1000
1,S_front_sup,4,GS,early,GPT,0.279873788356781,0.005994005994005994,1000
1,S_front_sup,4,GS,early,T5,0.0709264874458313,0.14085914085914086,1000
1,S_front_sup,4,GS,middle,BERT,0.08257454633712769,0.03396603396603397,1000
1,S_front_sup,4,GS,middle,GPT,0.2791447043418884,0.007992007992007992,1000
1,S_front_sup,4,GS,middle,T5,0.06105327606201172,0.1798201798201798,1000
1,S_front_sup,4,GS,late,BERT,0.07598733901977539,0.03396603396603397,1000
1,S_front_sup,4,GS,late,GPT,0.2497338056564331,0.013986013986013986,1000
1,S_front_sup,4,GS,late,T5,-0.004694938659667969,0.15184815184815184,1000
1,S_front_sup,4,GS,last,BERT,0.0633355975151062,0.04295704295704296,1000
1,S_front_sup,4,GS,last,GPT,0.2635117173194885,0.00999000999000999,1000
1,S_front_sup,4,GS,last,T5,0.008838832378387451,0.3036963036963037,1000
1,S_front_sup,4,GNS,early,BERT,-0.004194855690002441,0.03496503496503497,1000
1,S_front_sup,4,GNS,early,GPT,-0.013873696327209473,0.25674325674325676,1000
1,S_front_sup,4,GNS,early,T5,-0.046416282653808594,0.21878121878121878,1000
1,S_front_sup,4,GNS,middle,BERT,0.01614135503768921,0.0919080919080919,1000
1,S_front_sup,4,GNS,middle,GPT,-0.021267175674438477,0.22477522477522477,1000
1,S_front_sup,4,GNS,middle,T5,-0.11966252326965332,0.3546453546453546,1000
1,S_front_sup,4,GNS,late,BERT,-0.006062507629394531,0.2217782217782218,1000
1,S_front_sup,4,GNS,late,GPT,-0.022245407104492188,0.2217782217782218,1000
1,S_front_sup,4,GNS,late,T5,-0.07131993770599365,0.2897102897102897,1000
1,S_front_sup,4,GNS,last,BERT,-0.019223809242248535,0.3116883116883117,1000
1,S_front_sup,4,GNS,last,GPT,0.002620697021484375,0.1968031968031968,1000
1,S_front_sup,4,GNS,last,T5,-0.05784428119659424,0.7422577422577422,1000
1,S_front_sup,4,NGNS,early,BERT,-0.036223649978637695,0.4075924075924076,1000
1,S_front_sup,4,NGNS,early,GPT,0.1429915428161621,0.11588411588411589,1000
1,S_front_sup,4,NGNS,early,T5,0.056238412857055664,0.1018981018981019,1000
1,S_front_sup,4,NGNS,middle,BERT,0.033269524574279785,0.1938061938061938,1000
1,S_front_sup,4,NGNS,middle,GPT,0.15806841850280762,0.07392607392607392,1000
1,S_front_sup,4,NGNS,middle,T5,0.09901624917984009,0.07692307692307693,1000
1,S_front_sup,4,NGNS,late,BERT,0.0521620512008667,0.13586413586413587,1000
1,S_front_sup,4,NGNS,late,GPT,0.15825766324996948,0.0969030969030969,1000
1,S_front_sup,4,NGNS,late,T5,0.0869225263595581,0.0989010989010989,1000
1,S_front_sup,4,NGNS,last,BERT,-0.011116743087768555,0.32367632367632365,1000
1,S_front_sup,4,NGNS,last,GPT,0.15573924779891968,0.0899100899100899,1000
1,S_front_sup,4,NGNS,last,T5,-0.023845911026000977,0.3646353646353646,1000
1,S_pericallosal,3,overall,early,BERT,-0.022995591163635254,0.9590409590409591,1000
1,S_pericallosal,3,overall,early,GPT,0.0030965209007263184,0.02197802197802198,1000
1,S_pericallosal,3,overall,early,T5,-0.1010664701461792,0.4995004995004995,1000
1,S_pericallosal,3,overall,middle,BERT,-0.008408069610595703,0.16983016983016982,1000
1,S_pericallosal,3,overall,middle,GPT,-0.013533592224121094,0.12987012987012986,1000
1,S_pericallosal,3,overall,middle,T5,-0.10921633243560791,0.5244755244755245,1000
1,S_pericallosal,3,overall,late,BERT,-0.011247515678405762,0.23376623376623376,1000
1,S_pericallosal,3,overall,late,GPT,-0.014290690422058105,0.13986013986013987,1000
1,S_pericallosal,3,overall,late,T5,-0.08147001266479492,0.14985014985014986,1000
1,S_pericallosal,3,overall,last,BERT,-0.00686037540435791,0.2087912087912088,1000
1,S_pericallosal,3,overall,last,GPT,-0.0028433799743652344,0.055944055944055944,1000
1,S_pericallosal,3,overall,last,T5,-0.010789752006530762,0.5344655344655345,1000
1,S_pericallosal,3,a,early,BERT,-0.052751898765563965,0.939060939060939,1000
1,S_pericallosal,3,a,early,GPT,-0.0811312198638916,0.6243756243756243,1000
1,S_pericallosal,3,a,early,T5,-0.351198673248291,0.903096903096903,1000
1,S_pericallosal,3,a,middle,BERT,-0.08948385715484619,0.975024975024975,1000
1,S_pericallosal,3,a,middle,GPT,-0.10131418704986572,0.6353646353646354,1000
1,S_pericallosal,3,a,middle,T5,-0.3662310838699341,0.8531468531468531,1000
1,S_pericallosal,3,a,late,BERT,-0.11217749118804932,0.9820179820179821,1000
1,S_pericallosal,3,a,late,GPT,-0.10190713405609131,0.6253746253746254,1000
1,S_pericallosal,3,a,late,T5,-0.7436285018920898,0.5254745254745254,1000
1,S_pericallosal,3,a,last,BERT,-0.06025981903076172,0.9250749250749251,1000
1,S_pericallosal,3,a,last,GPT,-0.09379696846008301,0.6773226773226774,1000
1,S_pericallosal,3,a,last,T5,-0.04208481311798096,0.997002997002997,1000
1,S_pericallosal,3,v,early,BERT,-0.015186309814453125,0.8181818181818182,1000
1,S_pericallosal,3,v,early,GPT,-0.08710932731628418,0.47052947052947053,1000
1,S_pericallosal,3,v,early,T5,-0.46274447441101074,0.8431568431568431,1000
1,S_pericallosal,3,v,middle,BERT,-0.0828707218170166,0.9440559440559441,1000
1,S_pericallosal,3,v,middle,GPT,-0.10158693790435791,0.2857142857142857,1000
1,S_pericallosal,3,v,middle,T5,-0.4945923089981079,0.7732267732267732,1000
1,S_pericallosal,3,v,late,BERT,-0.11920511722564697,0.971028971028971,1000
1,S_pericallosal,3,v,late,GPT,-0.10594427585601807,0.3176823176823177,1000
1,S_pericallosal,3,v,late,T5,-0.9813778400421143,0.3166833166833167,1000
1,S_pericallosal,3,v,last,BERT,-0.07656753063201904,0.965034965034965,1000
1,S_pericallosal,3,v,last,GPT,-0.08740019798278809,0.3996003996003996,1000
1,S_pericallosal,3,v,last,T5,-0.019231796264648438,0.9170829170829171,1000
1,S_pericallosal,3,GS,early,BERT,0.00030416250228881836,0.003996003996003996,1000
1,S_pericallosal,3,GS,early,GPT,-0.2616504430770874,0.37662337662337664,1000
1,S_pericallosal,3,GS,early,T5,-0.20351731777191162,0.12187812187812187,1000
1,S_pericallosal,3,GS,middle,BERT,-0.0022728443145751953,0.01898101898101898,1000
1,S_pericallosal,3,GS,middle,GPT,-0.23769819736480713,0.3116883116883117,1000
1,S_pericallosal,3,GS,middle,T5,-0.15347540378570557,0.07592407592407592,1000
1,S_pericallosal,3,GS,late,BERT,0.018877267837524414,0.013986013986013986,1000
1,S_pericallosal,3,GS,late,GPT,-0.249414324760437,0.3086913086913087,1000
1,S_pericallosal,3,GS,late,T5,-3.2147302627563477,0.6053946053946054,1000
1,S_pericallosal,3,GS,last,BERT,0.02104496955871582,0.007992007992007992,1000
1,S_pericallosal,3,GS,last,GPT,-0.23673462867736816,0.34665334665334663,1000
1,S_pericallosal,3,GS,last,T5,-0.028237581253051758,0.01998001998001998,1000
1,S_pericallosal,3,GNS,early,BERT,-0.05088770389556885,0.1918081918081918,1000
1,S_pericallosal,3,GNS,early,GPT,-0.16153204441070557,0.4085914085914086,1000
1,S_pericallosal,3,GNS,early,T5,-0.14820563793182373,0.2987012987012987,1000
1,S_pericallosal,3,GNS,middle,BERT,-0.03860592842102051,0.061938061938061936,1000
1,S_pericallosal,3,GNS,middle,GPT,-0.14547598361968994,0.34665334665334663,1000
1,S_pericallosal,3,GNS,middle,T5,-0.14309000968933105,0.30569430569430567,1000
1,S_pericallosal,3,GNS,late,BERT,-0.040007591247558594,0.12887112887112886,1000
1,S_pericallosal,3,GNS,late,GPT,-0.14589416980743408,0.33666333666333664,1000
1,S_pericallosal,3,GNS,late,T5,-0.12591958045959473,0.23476523476523475,1000
1,S_pericallosal,3,GNS,last,BERT,-0.04623079299926758,0.14685314685314685,1000
1,S_pericallosal,3,GNS,last,GPT,-0.13210976123809814,0.3356643356643357,1000
1,S_pericallosal,3,GNS,last,T5,-0.04120314121246338,0.1888111888111888,1000
1,S_pericallosal,3,NGNS,early,BERT,-0.108803391456604,0.8941058941058941,1000
1,S_pericallosal,3,NGNS,early,GPT,-0.1532520055770874,0.44655344655344653,1000
1,S_pericallosal,3,NGNS,early,T5,-1.0361583232879639,0.8201798201798202,1000
1,S_pericallosal,3,NGNS,middle,BERT,-0.10740244388580322,0.6783216783216783,1000
1,S_pericallosal,3,NGNS,middle,GPT,-0.1900089979171753,0.48951048951048953,1000
1,S_pericallosal,3,NGNS,middle,T5,-0.886908769607544,0.8181818181818182,1000
1,S_pericallosal,3,NGNS,late,BERT,-0.12208867073059082,0.6933066933066933,1000
1,S_pericallosal,3,NGNS,late,GPT,-0.19266784191131592,0.5044955044955045,1000
1,S_pericallosal,3,NGNS,late,T5,-0.8192329406738281,0.7802197802197802,1000
1,S_pericallosal,3,NGNS,last,BERT,-0.08312726020812988,0.7112887112887113,1000
1,S_pericallosal,3,NGNS,last,GPT,-0.14879846572875977,0.42957042957042957,1000
1,S_pericallosal,3,NGNS,last,T5,-0.050899505615234375,0.7052947052947053,1000
1,S_temporal_inf,7,overall,early,BERT,-0.00965118408203125,0.8911088911088911,1000
1,S_temporal_inf,7,overall,early,GPT,-0.02166438102722168,0.6133866133866134,1000
1,S_temporal_inf,7,overall,early,T5,-0.03545117378234863,0.34265734265734266,1000
1,S_temporal_inf,7,overall,middle,BERT,-0.014075398445129395,0.6713286713286714,1000
1,S_temporal_inf,7,overall,middle,GPT,-0.04358983039855957,0.8211788211788211,1000
1,S_temporal_inf,7,overall,middle,T5,-0.08524847030639648,0.5354645354645354,1000
1,S_temporal_inf,7,overall,late,BERT,-0.01971757411956787,0.7182817182817183,1000
1,S_temporal_inf,7,overall,late,GPT,-0.04405355453491211,0.8211788211788211,1000
1,S_temporal_inf,7,overall,late,T5,-0.0511476993560791,0.2827172827172827,1000
1,S_temporal_inf,7,overall,last,BERT,-0.01343834400177002,0.7612387612387612,1000
1,S_temporal_inf,7,overall,last,GPT,-0.03603780269622803,0.7762237762237763,1000
1,S_temporal_inf,7,overall,last,T5,-0.0007282495498657227,0.45754245754245754,1000
1,S_temporal_inf,7,a,early,BERT,-0.02168285846710205,0.9120879120879121,1000
1,S_temporal_inf,7,a,early,GPT,-0.10597991943359375,0.7652347652347652,1000
1,S_temporal_inf,7,a,early,T5,-0.8871541023254395,0.993006993006993,1000
1,S_temporal_inf,7,a,middle,BERT,-0.11930131912231445,0.996003996003996,1000
1,S_temporal_inf,7,a,middle,GPT,-0.09885799884796143,0.5854145854145855,1000
1,S_temporal_inf,7,a,middle,T5,-0.9046704769134521,0.995004995004995,1000
1,S_temporal_inf,7,a,late,BERT,-0.1198815107345581,0.99000999000999,1000
1,S_temporal_inf,7,a,late,GPT,-0.11392021179199219,0.6623376623376623,1000
1,S_temporal_inf,7,a,late,T5,-1.089120864868164,0.9600399600399601,1000
1,S_temporal_inf,7,a,last,BERT,-0.054851412773132324,0.977022977022977,1000
1,S_temporal_inf,7,a,last,GPT,-0.10106503963470459,0.6953046953046953,1000
1,S_temporal_inf,7,a,last,T5,-0.03578650951385498,0.995004995004995,1000
1,S_temporal_inf,7,v,early,BERT,-0.006014823913574219,0.5254745254745254,1000
1,S_temporal_inf,7,v,early,GPT,-0.14100432395935059,0.922077922077922,1000
1,S_temporal_inf,7,v,early,T5,-0.24364721775054932,0.6553446553446554,1000
1,S_temporal_inf,7,v,middle,BERT,-0.0479046106338501,0.936063936063936,1000
1,S_temporal_inf,7,v,middle,GPT,-0.1593705415725708,0.8301698301698301,1000
1,S_temporal_inf,7,v,middle,T5,-0.2606356143951416,0.6263736263736264,1000
1,S_temporal_inf,7,v,late,BERT,-0.058565378189086914,0.8571428571428571,1000
1,S_temporal_inf,7,v,late,GPT,-0.1796250343322754,0.8851148851148851,1000
1,S_temporal_inf,7,v,late,T5,-0.35404324531555176,0.21878121878121878,1000
1,S_temporal_inf,7,v,last,BERT,-0.03217673301696777,0.8621378621378621,1000
1,S_temporal_inf,7,v,last,GPT,-0.1421833038330078,0.8681318681318682,1000
1,S_temporal_inf,7,v,last,T5,0.0011991262435913086,0.33766233766233766,1000
1,S_temporal_inf,7,GS,early,BERT,-0.23242199420928955,0.5404595404595405,1000
1,S_temporal_inf,7,GS,early,GPT,-0.9357844591140747,0.7452547452547452,1000
1,S_temporal_inf,7,GS,early,T5,-4.877185344696045,0.987012987012987,1000
1,S_temporal_inf,7,GS,middle,BERT,-0.4107125997543335,0.8381618381618382,1000
1,S_temporal_inf,7,GS,middle,GPT,-0.9512977600097656,0.7402597402597403,1000
1,S_temporal_inf,7,GS,middle,T5,-4.891289234161377,0.977022977022977,1000
1,S_temporal_inf,7,GS,late,BERT,-0.6455785036087036,0.9430569430569431,1000
1,S_temporal_inf,7,GS,late,GPT,-4.235064506530762,0.99000999000999,1000
1,S_temporal_inf,7,GS,late,T5,-4.873262882232666,0.986013986013986,1000
1,S_temporal_inf,7,GS,last,BERT,-0.34993863105773926,0.8911088911088911,1000
1,S_temporal_inf,7,GS,last,GPT,-0.8927338123321533,0.7232767232767233,1000
1,S_temporal_inf,7,GS,last,T5,-0.24062573909759521,0.6933066933066933,1000
1,S_temporal_inf,7,GNS,early,BERT,0.00566256046295166,0.06493506493506493,1000
1,S_temporal_inf,7,GNS,early,GPT,0.024640142917633057,0.11788211788211789,1000
1,S_temporal_inf,7,GNS,early,T5,0.053518831729888916,0.06493506493506493,1000
1,S_temporal_inf,7,GNS,middle,BERT,0.06305080652236938,0.05094905094905095,1000
1,S_temporal_inf,7,GNS,middle,GPT,0.015119552612304688,0.1038961038961039,1000
1,S_temporal_inf,7,GNS,middle,T5,-0.02259683609008789,0.15484515484515485,1000
1,S_temporal_inf,7,GNS,late,BERT,0.0508846640586853,0.1018981018981019,1000
1,S_temporal_inf,7,GNS,late,GPT,0.014301300048828125,0.12487512487512488,1000
1,S_temporal_inf,7,GNS,late,T5,0.040534794330596924,0.061938061938061936,1000
1,S_temporal_inf,7,GNS,last,BERT,0.020852327346801758,0.1028971028971029,1000
1,S_temporal_inf,7,GNS,last,GPT,0.04145580530166626,0.09490509490509491,1000
1,S_temporal_inf,7,GNS,last,T5,0.019351065158843994,0.004995004995004995,1000
1,S_temporal_inf,7,NGNS,early,BERT,-0.006585478782653809,0.3046953046953047,1000
1,S_temporal_inf,7,NGNS,early,GPT,0.017378807067871094,0.13186813186813187,1000
1,S_temporal_inf,7,NGNS,early,T5,-0.11824750900268555,0.26673326673326675,1000
1,S_temporal_inf,7,NGNS,middle,BERT,0.02519059181213379,0.1028971028971029,1000
1,S_temporal_inf,7,NGNS,middle,GPT,0.007535994052886963,0.14385614385614387,1000
1,S_temporal_inf,7,NGNS,middle,T5,-0.14582204818725586,0.3546453546453546,1000
1,S_temporal_inf,7,NGNS,late,BERT,0.0361972451210022,0.10989010989010989,1000
1,S_temporal_inf,7,NGNS,late,GPT,0.007150113582611084,0.11688311688311688,1000
1,S_temporal_inf,7,NGNS,late,T5,-0.19212210178375244,0.4925074925074925,1000
1,S_temporal_inf,7,NGNS,last,BERT,0.011400103569030762,0.1068931068931069,1000
1,S_temporal_inf,7,NGNS,last,GPT,0.01198190450668335,0.15684315684315683,1000
1,S_temporal_inf,7,NGNS,last,T5,0.004956364631652832,0.08391608391608392,1000
1,S_temporal_sup,8,overall,early,BERT,-0.021055221557617188,0.40559440559440557,1000
1,S_temporal_sup,8,overall,early,GPT,-0.11050200462341309,0.926073926073926,1000
1,S_temporal_sup,8,overall,early,T5,-0.11802005767822266,0.38161838161838163,1000
1,S_temporal_sup,8,overall,middle,BERT,-0.04408109188079834,0.7182817182817183,1000
1,S_temporal_sup,8,overall,middle,GPT,-0.13506484031677246,0.9270729270729271,1000
1,S_temporal_sup,8,overall,middle,T5,-0.11366009712219238,0.2707292707292707,1000
1,S_temporal_sup,8,overall,late,BERT,-0.09424102306365967,0.996003996003996,1000
1,S_temporal_sup,8,overall,late,GPT,-0.1355140209197998,0.9120879120879121,1000
1,S_temporal_sup,8,overall,late,T5,-0.13045287132263184,0.22077922077922077,1000
1,S_temporal_sup,8,overall,last,BERT,-0.04187643527984619,0.8701298701298701,1000
1,S_temporal_sup,8,overall,last,GPT,-0.12669825553894043,0.9300699300699301,1000
1,S_temporal_sup,8,overall,last,T5,0.002301812171936035,0.006993006993006993,1000
1,S_temporal_sup,8,a,early,BERT,-0.1963508129119873,0.999000999000999,1000
1,S_temporal_sup,8,a,early,GPT,-0.49629247188568115,0.8741258741258742,1000
1,S_temporal_sup,8,a,early,T5,-2.804826259613037,0.972027972027972,1000
1,S_temporal_sup,8,a,middle,BERT,-0.26700758934020996,0.9920079920079921,1000
1,S_temporal_sup,8,a,middle,GPT,-0.5783179998397827,0.8641358641358642,1000
1,S_temporal_sup,8,a,middle,T5,-2.9001526832580566,0.9590409590409591,1000
1,S_temporal_sup,8,a,late,BERT,-0.262789249420166,0.9410589410589411,1000
1,S_temporal_sup,8,a,late,GPT,-0.5785014629364014,0.8531468531468531,1000
1,S_temporal_sup,8,a,late,T5,-3.3265585899353027,0.8691308691308691,1000
1,S_temporal_sup,8,a,last,BERT,-0.16564583778381348,0.936063936063936,1000
1,S_temporal_sup,8,a,last,GPT,-0.5259871482849121,0.8561438561438561,1000
1,S_temporal_sup,8,a,last,T5,-0.12351012229919434,0.995004995004995,1000
1,S_temporal_sup,8,v,early,BERT,-0.07379639148712158,0.996003996003996,1000
1,S_temporal_sup,8,v,early,GPT,-0.18579494953155518,0.7932067932067932,1000
1,S_temporal_sup,8,v,early,T5,-0.29519379138946533,0.43156843156843155,1000
1,S_temporal_sup,8,v,middle,BERT,-0.12675809860229492,0.994005994005994,1000
1,S_temporal_sup,8,v,middle,GPT,-0.16702759265899658,0.5174825174825175,1000
1,S_temporal_sup,8,v,middle,T5,-0.31987500190734863,0.43756243756243757,1000
1,S_temporal_sup,8,v,late,BERT,-0.13163459300994873,0.936063936063936,1000
1,S_temporal_sup,8,v,late,GPT,-0.169744610786438,0.5374625374625375,1000
1,S_temporal_sup,8,v,late,T5,-0.538232684135437,0.2787212787212787,1000
1,S_temporal_sup,8,v,last,BERT,-0.08437740802764893,0.9280719280719281,1000
1,S_temporal_sup,8,v,last,GPT,-0.16773414611816406,0.6273726273726273,1000
1,S_temporal_sup,8,v,last,T5,-0.03787815570831299,0.13386613386613386,1000
1,S_temporal_sup,8,GS,early,BERT,-12.740523338317871,0.9660339660339661,1000
1,S_temporal_sup,8,GS,early,GPT,-18.598644256591797,0.7692307692307693,1000
1,S_temporal_sup,8,GS,early,T5,-48.165775299072266,0.9370629370629371,1000
1,S_temporal_sup,8,GS,middle,BERT,-14.312989234924316,0.949050949050949,1000
1,S_temporal_sup,8,GS,middle,GPT,-18.436607360839844,0.7472527472527473,1000
